nameseq,k1,k2,label
DQ789430|DQ789430.1,0.7195767195767196,0.900624349635796,real
DQ789431|DQ789431.1,0.7430307834588452,0.9172525689561926,real
DQ789432|DQ789432.1,0.7494518468544442,0.9349395531633132,real
DQ789433|DQ789433.1,0.739760554505356,0.9225778546712803,real
DQ789434|DQ789434.1,0.7218858131487889,0.9030964580084652,real
DQ789435|DQ789435.1,0.7292585591262339,0.9156574394463668,real
DQ789436|DQ789436.1,0.7401241907781742,0.9288804759329368,real
DQ789437|DQ789437.1,0.7477551020408164,0.9208149548414198,real
DQ789438|DQ789438.1,0.7461813132315017,0.9270157436748654,real
DQ789439|DQ789439.1,0.7447947650208209,0.9285169943606157,real
DQ789440|DQ789440.1,0.7468820861678005,0.9316301349978227,real
DQ789441|DQ789441.1,0.7394164277281161,0.9207063711911357,real
DQ789442|DQ789442.1,0.7427097798055942,0.9269387755102041,real
DQ789443|DQ789443.1,0.7418609535811804,0.9186851211072664,real
DQ789444|DQ789444.1,0.7314266929651545,0.9087535840782595,real
DQ789445|DQ789445.1,0.7422664265016837,0.9288903061224489,real
DQ789446|DQ789446.1,0.7395861327600108,0.9177777777777778,real
DQ789447|DQ789447.1,0.7316481994459834,0.9226666666666666,real
DQ789448|DQ789448.1,0.7416025520735599,0.9209104938271605,real
DQ789449|DQ789449.1,0.7427896778546129,0.9158587257617729,real
DQ789450|DQ789450.1,0.7468768590124926,0.9318701417466849,real
DQ789451|DQ789451.1,0.7318343195266273,0.92138671875,real
DQ789452|DQ789452.1,0.7477551020408164,0.9254358328082335,real
DQ789453|DQ789453.1,0.7259375,0.9200448646050312,real
DQ789454|DQ789454.1,0.7196990056436442,0.9077777777777778,real
DQ789455|DQ789455.1,0.7261224489795919,0.9161940768746062,real
DQ789456|DQ789456.1,0.7424152290303391,0.9260951357162053,real
DQ789457|DQ789457.1,0.7472321261024583,0.9255401234567902,real
DQ789458|DQ789458.1,0.7444564629529475,0.9209688581314879,real
DQ789528|DQ789528.1,0.7441777777777778,0.9218407596785976,real
DQ789529|DQ789529.1,0.7426697530864197,0.9180718111485817,real
DQ789530|DQ789530.1,0.7386945867676542,0.9178145087235996,real
DQ789531|DQ789531.1,0.7453775896636222,0.9315886134067952,real
DQ789532|DQ789532.1,0.7419651056014692,0.9268639053254437,real
DQ789533|DQ789533.1,0.7314453125,0.9181153943058705,real
DQ789534|DQ789534.1,0.7432319866722199,0.9265596769050909,real
DQ789535|DQ789535.1,0.7422485207100591,0.9244636740580494,real
DQ789536|DQ789536.1,0.7488,0.9284149013878744,real
DQ789537|DQ789537.1,0.7459373761395165,0.9245538128718226,real
DQ789538|DQ789538.1,0.7202932098765431,0.9105336242808967,real
DQ789539|DQ789539.1,0.7285262855501293,0.9096313912009513,real
DQ789540|DQ789540.1,0.7395833333333333,0.9228327712755405,real
DQ789541|DQ789541.1,0.7378035197148585,0.9247015610651974,real
DQ789542|DQ789542.1,0.7289281997918835,0.9094329481322225,real
DQ789543|DQ789543.1,0.7425127830533236,0.9273784950272096,real
DQ789544|DQ789544.1,0.7388681413386957,0.9232230257871283,real
DQ789545|DQ789545.1,0.731460312621721,0.9211460965781026,real
DQ789546|DQ789546.1,0.7441420118343195,0.9248046875,real
DQ789547|DQ789547.1,0.7460925183550291,0.9326150474799123,real
DQ789548|DQ789548.1,0.7353395061728396,0.9236262646300337,real
DQ789549|DQ789549.1,0.7226454293628809,0.9020444444444444,real
DQ789550|DQ789550.1,0.7416173570019724,0.9219678953626635,real
DQ789551|DQ789551.1,0.7459375,0.9277359397532446,real
DQ789552|DQ789552.1,0.7483640690065437,0.9300411522633745,real
DQ789553|DQ789553.1,0.7386945867676542,0.9196510560146923,real
DQ789554|DQ789554.1,0.7385764142520899,0.9277685950413224,real
DQ789555|DQ789555.1,0.7429138321995464,0.9191464653795907,real
DQ789556|DQ789556.1,0.7390481341265549,0.9262283737024222,real
DQ789557|DQ789557.1,0.7261111111111112,0.9192760700948004,real
DQ789558|DQ789558.1,0.7446935131918271,0.9236734693877551,real
DQ789559|DQ789559.1,0.7235621521335807,0.9158587257617729,real
DQ789560|DQ789560.1,0.704163623082542,0.896228185400638,real
DQ789561|DQ789561.1,0.668724279835391,0.8878604485582058,real
DQ789562|DQ789562.1,0.7222062625682275,0.9090368608799049,real
DQ789563|DQ789563.1,0.7315558802045288,0.9209983111277913,real
DQ789564|DQ789564.1,0.7475122280317086,0.9238227146814405,real
DQ789565|DQ789565.1,0.7124630177514792,0.9060231878593646,real
DQ789566|DQ789566.1,0.7443519619500594,0.9223904813412656,real
DQ789567|DQ789567.1,0.7426346406455244,0.9277526753864447,real
DQ789568|DQ789568.1,0.7463547508412114,0.9273504273504274,real
DQ789508|DQ789508.1,0.7424557752341311,0.9266970718487673,real
DQ789509|DQ789509.1,0.7484870060519758,0.9287981859410431,real
DQ789510|DQ789510.1,0.7449802964908989,0.9209104938271605,real
DQ789511|DQ789511.1,0.7261224489795919,0.9161940768746062,real
DQ789512|DQ789512.1,0.7388604821037253,0.9217489209983112,real
DQ789513|DQ789513.1,0.7331568998109641,0.9241305016928286,real
DQ789514|DQ789514.1,0.7356213017751478,0.91650390625,real
DQ789515|DQ789515.1,0.739590942293645,0.9131169074873334,real
DQ789516|DQ789516.1,0.74267578125,0.9050138573948098,real
